ID,Área,Perímetro,Diámetro Equivalente,Distancia Máxima al Centro,Distancia Mínima al Centro
1,17792.0,523.1198410471445,150.51072380374768,100.1458589320156,0.4959902973356889
2,17255.0,515.9482681718907,148.22195635062045,98.92023441699277,0.08493237339981204
3,17794.0,529.5046173579947,150.5191830266743,104.20329763402522,0.35185003007674204
4,15504.0,499.3624817342638,140.5001989378448,97.01259846190787,0.5164859643658508
5,17612.0,523.5046173579947,149.7474369125418,99.93040760539203,0.4210996181488137
6,16101.0,504.19090885901,143.17971193496953,97.98117963131277,0.3334692152227082
7,19459.0,552.6173157302028,157.40383826642073,108.8849543336573,0.3469008718488004
8,17152.0,515.1198410471445,147.77890468973408,97.97271919047505,0.09300325548003537
