ID,Área,Perímetro,Diámetro Equivalente,Distancia Máxima al Centro,Distancia Mínima al Centro
1,1977.0,180.04163056034264,50.17165115821301,29.83226154429326,0.5233494084404474
2,3113.0,216.5269119345812,62.95708619973261,38.238207866214466,0.18432256056635118
